,Australia,Barbados,Belgium,Benin,Bolivia (Plurinational State of),Botswana,Brazil,Bulgaria,Burkina Faso,Cameroon,Canada,Chile,"China, Taiwan Province of","China, mainland",Colombia,Costa Rica,Croatia,Czechia,CÃ´te d'Ivoire,Denmark,Ecuador,El Salvador,Estonia,Finland,France,Georgia,Germany,Greece,Guatemala,Honduras,Hungary,India,Ireland,Israel,Italy,Jordan,Latvia,Lebanon,Lithuania,Luxembourg,Malawi,Malaysia,Mauritius,Mexico,Morocco,Netherlands,New Zealand,North Macedonia,Norway,Oman,Pakistan,Paraguay,Poland,Portugal,Republic of Korea,Republic of Moldova,Romania,Russian Federation,Rwanda,Saudi Arabia,Senegal,Slovakia,Slovenia,South Africa,Sri Lanka,Switzerland,Thailand,Togo,Trinidad and Tobago,Turkey,Uganda,Ukraine,United Kingdom,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Zambia
2006-01-01,6144.015661728478,7.453681786048832,194166.81111043534,997.7230870520349,5612.258520857951,332.30960038815,3247625.2655234663,330460.1498356353,18721.776688647395,58.77851090247512,309880.01499305095,61918.86271265615,157.19445545785894,6396537.141619856,707.6537986521355,115.25087645395021,41422.807633977165,82572.39205344042,1185.1674213427548,3114.538031613628,34421.633821775235,935.837960592335,179.3090039925965,2.5285168627391146,6680815.287173174,3813.876003609799,910019.4007201218,158060.3244626859,3316.4677478384,6597.182261025032,1466091.3868597464,707279.8144636973,2354.2416682733497,690.8267781956592,79213.05443718724,447.66029472898344,603.2428628782618,277.49160268790627,3472.389810740209,675.5035222036885,23057.013686693146,2487.861419746854,369.26666666666665,-4249.747103086949,441.3712226392335,65190.846538979604,3632.7380503673467,74.10955969305815,222.36756153543914,56.46563656150829,5380.879603206301,528119.6530180167,90138.90726063456,24247.034814871593,466.62300169489697,139198.86414651363,285717.7791521908,38733.062446020274,577.3120885439143,370.39873002683566,511.4791588890763,93694.99450042905,14365.446092554404,1176788.3214364762,11.475704323971982,234.7380281113714,452966.6516967182,309.78517911104325,5088.559680828111,48257.82166834931,59853.77740538478,1676197.7843097802,18547.424875920144,70346.18292362642,45569944.77512845,3725.7866752555615,2857.308049343975,55258.35345342603
2007-01-01,7625.833519149261,6.928364321320969,218577.70334057964,990.83064216609,12103.674285174102,75.09901975808565,3370526.8237581598,345972.04691953654,17907.54463685777,58.77851090247512,289363.6760495327,64016.4712415313,161.05678439293672,3953752.2876003426,1500.612073405111,106.12463294831275,126319.77656677924,125450.31589251471,1253.4809510093376,3575.625819384615,31125.438689579558,-679.9757213999035,90.90510306284831,2.5285168627391146,6434826.349062649,11388.986942026278,861493.0183324873,152641.5255130363,6023.086151699562,5726.965070133236,1799109.911913345,736275.1135932868,2511.8894746705428,690.2111574941742,98793.30913761974,2402.933169165682,630.1121650182904,215.29186580774171,7194.249929580637,750.531687863073,12592.556194203396,6193.973209108918,369.26666666666665,104686.96628888225,440.9632618495211,96219.05132788824,4329.726530748244,108.99276705965826,215.64491359275343,395.2442808764031,5348.610110423921,1171964.3658194658,172367.1206862207,24732.335348451656,465.94583431077535,110923.12860298564,332176.70351200295,52869.524960892544,283.2270743329884,783.8324310745675,298.78431737521,240743.22375082935,44234.63043565507,1105918.196707321,11.475704323971982,197.50935742328616,510136.69229638425,309.7851791110432,6975.325363165717,92458.13488822465,79339.8707516996,1920571.7717242532,22738.460591634284,29928.756920167318,51327454.5584874,3710.648389914273,904.3411746522161,55330.84587477992
2008-01-01,9319.3873563758,8.241657983140623,278743.02413071576,982.2855477454374,17933.181011835484,89.7073285971157,5321816.382251483,331456.03103217087,-5870.582888560579,58.18747419230084,361523.9242409837,66562.95383567554,156.4663479853409,4800156.383808983,2063.580856516586,339.07199842970874,72340.87383863606,164916.01000240003,1331.5101826729515,3607.191010230104,26026.932415112115,707.8752041661518,170.27324616276036,2.5285168627391146,5912467.374966371,16070.598116174191,739615.5556685489,147029.99697229086,5123.059252233556,2966.7216216963197,3006211.212645087,1247278.5667801872,3647.1889759637625,893.0581786338762,72884.5493217094,3168.096189496022,611.659752705257,1201.8009075344353,8670.103568477363,842.6715404272292,87573.90885484312,3279.3283150835014,369.26666666666665,268648.7332244869,509.50067452118503,208417.0523684965,2934.6132196617054,106.05866550545825,216.6634966143725,540.1663479884508,5471.061310714237,1819098.3547392322,216948.39003522502,41097.56528021786,465.41290434939106,82952.02706365232,332656.80683829356,63935.15905985306,732.9499822860225,696.9680772285376,683.3869587226773,323730.99852798873,46371.05122961645,822443.3759525188,11.47570432397198,161.101907412144,272968.02368838235,327.0820731421493,7154.979865862584,91922.7680555731,70907.88827923394,1828173.7996153382,19673.877620888394,48728.08863116573,52471984.225767866,31958.403208727104,837.2701767061441,91397.59753530446
2009-01-01,13908.657476238483,7.7163405184127605,406194.06730331667,989.9601770990785,19936.318299194987,95.70716972743158,7094650.160743387,232623.3630047281,2323.38931974605,58.18747419230084,630886.8547127311,73954.0814533616,146.4837977305232,3142228.1491528405,2118.2349527445804,343.8632762701684,183732.08747264594,215886.66146244007,1860.408710136028,4454.436132736997,22252.777352802805,961.1556322477929,328.03269367827784,3.1177554180293776,5633730.543850216,15684.79814760505,732229.1161449421,34951.43015035895,9351.024163387525,1660.1533779187444,3509488.213269877,2207459.5129780103,5876.317193658404,5051.268206822434,108681.35117802277,3775.116894973642,833.7361535252483,1417.6643634430577,20374.856347277913,940.4055983256377,91682.34486180224,1658.984992100175,369.2666666666666,199768.10073827018,663.5058726375723,271273.4763392542,4157.378856407722,127.90142152005839,211.1631482976296,883.2630569578341,5989.3900385313755,1756456.6746771168,188884.72149579797,53256.65815663542,465.1281117284666,10659.794685727022,420150.0170103115,106570.15308724996,774.0850469042522,699.5631149388062,775.6368449391161,364473.08243440033,65824.44665467423,740628.377498192,11.74787212921395,150.15229838623657,690494.1561274102,332.9994316264751,3118.9168848376444,64589.66785406913,46599.74008570851,1833494.2887860474,21842.940176728727,54951.773239276255,52266448.97009465,37536.14728692743,655.9734617340094,137636.1635716669
2010-01-01,17688.575307821244,7.1910230536849,424409.6042922003,1007.3483401919802,22849.943225296363,155.96644368843045,8365404.3043720955,331774.1328900934,8455.1703701327,60.551621032998014,532694.4496364235,71881.51321164478,146.87413234935653,-214557.59422881002,1628.243604480889,440.37330134228444,238619.78041119268,282073.2621411551,2171.614789728251,4363.28058160377,18918.99820664535,1848.5259372955886,381.51461164406476,2.8231361403842454,6140423.281314846,9213.64667480531,675616.9825094389,56845.45433884755,10710.97631982288,1192.9893805239476,4101710.179635488,2812212.492876759,6284.26030461532,8631.410396315445,104220.81164595512,10628.597337425268,842.4767698840503,2124.0019628336017,18669.003792809384,908.8147917322127,92384.71532385582,1054.164617264667,369.2666666666666,209361.7472771804,837.5011494498617,280577.04473027185,4971.859393111343,163.11064017045862,208.92226565006774,1708.7777378266005,30056.093003826594,1448403.6359682148,180633.45768874424,59014.56233351145,465.21084020682594,40740.5247199995,898004.9255194389,537451.0786906101,658.3543054037103,143.48982977197414,804.6531296244054,278858.4464052305,84493.83684797463,951618.4767274179,11.747872129213945,129.62178146266015,538501.0225798005,339.5995622436076,3533.564722448953,96770.46128571233,33664.85032449793,3649999.1232574554,15879.308750355372,15324.875443592864,48061438.554789536,45450.328612141195,650.4086191096621,134905.29351213117
2011-01-01,17411.774473766047,6.6657055889570405,345971.3496351411,7514.818199932943,16546.815272957992,165.357499370664,8326334.921687513,474827.4712518564,16115.185778113475,571.9953875704878,710469.6570831834,58841.08615782023,151.02363385965543,853205.3732419321,1318.958285364091,229.55707636205932,261976.867818886,313083.72620937624,2540.204234240408,6026.205635772074,15034.297520791013,2544.794974852538,303.36751689953593,2.5285168627391146,6723287.683271897,7052.595295309123,648754.9515773223,52831.68852428491,10789.719799639866,1067.004196120138,3757756.0866201734,2678435.9193311734,5036.607329359921,16955.525711461138,109094.70983917068,10431.323693130464,811.3990228305277,1478.1061477057015,18194.610581459296,892.0321757294555,18906.03300235998,3446.184737223418,369.2666666666666,392464.90778603934,860.5509340686058,164265.69212847427,5400.6439338196515,215.59845686225887,207.49624941980107,2929.7494019469937,96009.46196207828,1228209.5999461617,185011.56561638988,36554.85363942631,465.69996879876163,56408.083041088226,1474063.779082494,596012.5010368752,709.9266252235806,255.42272252522895,988.6054249877491,265492.0440863134,148016.41506950936,1352318.8105103953,79.78982343970641,138.3814686833861,717002.5948936469,1551.0649165538389,4632.211017043369,97335.2198546392,76461.36778493781,4289214.352485988,20667.675780990518,15623.169658931562,45564086.598456584,85037.80166367786,646.6010952087923,90731.63382446676
2012-01-01,28020.695236624248,5.87772939186525,310365.1963434176,11060.468374374144,13700.251759341856,302.04953207873064,9336038.836377017,708968.1647235407,19795.878095893167,575.9356323049828,737402.1776110379,53530.429839695906,151.93447943211655,1539714.74474886,1148.0457647898438,228.18813983621368,188966.48353367718,342517.35377854505,3404.598096288273,10389.577017039308,10591.101752338252,1943.0126120848156,150.98068214770478,1.6446590298037214,6428782.451584787,5726.586514449256,746144.5070393666,51596.15418136702,10158.58429924867,522.807837452795,3845601.941892656,2806199.7961229985,12072.523046960028,24406.383061548655,116206.68889283756,12660.839273078629,839.2395045659747,960.185079119921,11830.543859264853,1752.5525844982722,83272.10537279204,5077.056594355987,369.2666666666666,368105.0845672901,704.9138927933693,218910.49371169962,5943.267883253034,222.77070510585898,211.77429811060108,2371.079930135942,167334.54898671285,1649566.8915768047,229923.46223124216,27185.11890678582,465.7748449920336,104077.95675608396,2008318.2637431715,769111.2251586437,1186.3566273690476,239.840746361732,1321.4714832642762,304201.2643251187,178714.0958150081,1587662.9209482023,79.78982343970642,107.17508295954994,455482.0977653625,1559.4857728584566,4632.211017043369,97065.5931830225,92445.73629382618,5939954.782553018,28882.380076426867,1429.6755211698328,46165003.605894074,79672.27920828083,645.429549393141,189260.75542035335
2013-01-01,71217.85820884259,6.14038812422918,373887.9156273123,10402.34657601527,22228.980338534027,302.31039473657046,13309735.66163012,790633.323464298,17804.937571729777,575.1475833580839,931879.1333710472,65396.49155917894,160.84830731751182,17871.812192284502,1216.2844051669922,144.91116784727194,67275.48708504143,370049.55972354556,12452.041965330882,13371.750047478798,2164.4173092227284,1100.2696779965659,1180.0802360647183,1.939278307448853,6395210.871538739,10741.128772584616,943828.3462620182,50319.03384037041,9375.9544477407,1442.226342963831,3905631.971807929,3320849.4920316343,12371.642112456197,37441.84360516825,114180.11468357037,11554.81326736022,1396.0491392749886,734.0156847169467,15088.807301910056,2076.0292811788636,82569.73491073844,7834.436634248164,369.2666666666666,579338.9521174403,527.4509492685247,303107.4424312398,4802.435047009013,186.90946388785872,212.99659773654386,1022.1419461272279,248476.47670850463,2063828.044278645,499034.72361989314,28786.162697876713,465.3722329441639,69264.73423865458,2202521.712476109,1046498.365352827,3356.691753121915,252.44223699326642,1678.4265326002885,326138.7118973606,171353.79821219144,1521546.6115186692,244.99568122158206,111.55492656991291,405551.11011253204,6647.048525112995,1917.4610062181596,22961.01010482984,147233.18793073008,8733480.298734281,39469.89436385862,80460.30475849724,40434843.67279394,129436.39317349013,650.7015055635751,416648.2167638955
2014-01-01,98274.57496402759,6.403046856593111,416535.3903682879,7728.87762481268,29615.085620381582,332.83132570382963,18536228.024005182,1262778.342700245,19177.273867701242,63.70381682059422,1284689.0366206374,84914.46272439143,160.81703341690195,642451.6455996666,1439.6395845496036,143.08591914614448,166986.991264842,393302.6681127636,16692.33865565771,17740.136459067275,2414.600394770714,3990.6727744200907,1711.2362706564372,1.9392783074488522,6257891.879048293,19399.623178294143,906202.102237052,62460.42447943401,9124.623299551877,1442.226342963831,3338691.1606536834,4077427.9161473904,13536.941756011569,46954.10687418232,78848.67909922398,18751.09709170118,4423.2159382075215,626.424733402986,21269.00575873984,2176.395906293391,81422.94504854777,14514.580984312464,369.2666666666666,570139.8208010474,7385.883765516597,416973.49909074116,5997.154686832368,185.93143003645866,210.9594316933058,-282.6038398592321,219224.18150126777,2494441.3018993405,737257.0753530209,29907.878885031605,465.8213494278617,115759.5584151971,2592310.06427893,1830248.3397051746,5154.048494463223,202.08258549448524,2515.518971917409,348756.5861303205,146693.96741616304,1903454.0118312687,379.4465770111152,134.5491055243185,487431.2382283194,5535.723083614431,299.25913521134504,64222.878417905864,124621.40053815497,13308060.551955573,93980.67467789241,98615.6447437698,35145423.41370833,139774.985177512,665.345828259224,453374.4883644707
2015-01-01,74429.4425434093,6.665705588957042,392131.1944405816,1546.3888393089258,31605.004071626205,201.87827146823906,22228159.229031302,1550981.8488945353,36628.16706792466,66.8560126081905,1479135.0301362146,83767.04718163969,217.4637400760772,1468197.4752949679,2230.702341514325,143.3140752337854,264551.44187055365,388091.9818293073,21846.518565079743,70297.65422572067,4183.669122974486,4965.034921936247,1923.2102651509717,1.939278307448852,6152827.921940664,26389.46127550351,650868.7866442053,62843.876061718416,6790.112259215921,1686.7419671321713,2954828.121138187,3960054.506662125,8088.38650692947,47237.60020721671,60716.44238926246,23641.866473127942,6557.868688946604,622.6589858266116,37956.52309537616,3169.8609594762042,13685.686102949297,10813.271459534846,369.2666666666666,626015.7685013362,7418.928589483292,529347.7109755448,5764.595489506643,282.1047587574593,210.95943169330582,-66.33078804514487,150506.29662116757,2698565.293222067,895332.6253480414,61095.82966798495,465.9411459212533,245772.54671507236,3054654.196592262,2745327.420338043,5187.81608482147,169.75352905981916,1881.8142639320804,363540.8137460713,188320.14823506447,1903793.5252266887,441.77300441152624,148.23611680670277,534602.4132558625,6094.003097539472,301.8818286813721,76532.67196522084,139119.28023390955,16530564.967172503,124778.46305124852,141233.0381645598,40750206.67368938,149911.6381676416,678.5257186853074,324214.9023325223
2016-01-01,64240.530013142314,11.393562771507783,281577.15441968205,1089.5092002389795,45220.40526995098,154.14040508355168,25243797.803205244,1664503.2811334028,48568.201897550876,65.27991471439236,1311859.1680237707,41984.676998150535,328.49772737842386,54024.48164970428,2785.773133841408,142.6296069708626,440739.9863460568,300798.52244063985,15469.374666782118,98217.21302944547,2360.4657051403483,4412.7004055406005,881.4118083379723,1.6446590298037211,6641080.338399262,24722.51963353032,458519.6564638462,43670.43654753788,5981.944117805142,1019.0453389407785,2921393.7231430346,2925792.1220272016,9241.333150729837,41634.220582289294,88718.106181293,28500.295912867034,10183.605845191323,187.2611606435675,50886.84619811976,5249.918131112032,13975.258208860078,12018.956775884433,369.2666666666666,621029.8092837117,7418.316648298724,526974.5626436321,6110.3664069957595,790.6823614854625,210.55199848465816,459.34008027045303,62740.19114437638,2797212.399118467,779494.1351283125,60426.26425488557,466.7904646437542,282374.59260921046,3997511.660791703,3241872.7336810157,4187.374475934823,196.97789787939774,1499.4015308627484,420274.5427013821,207167.79474081073,1452051.9744255156,283.64350956594177,164.6605303455639,477310.7947525798,1222.1963392518878,553.3981324569856,89849.80047397228,192312.59828861276,17660172.4396872,149272.11594870136,134922.02302376594,48199176.30101165,92470.98539427418,684.0905613096544,323308.2637827897
2017-01-01,54405.34877992097,10.868245306779922,293822.77834938176,-2733.1706479214395,43280.782878070284,128.31500195740932,23672975.61989493,1407802.81678952,46146.20753052415,108.62260679384063,1328411.1744952695,20464.28140956304,3022.5729295158417,333524.43981789146,3111.8021934211174,135.78492434163445,477319.569152023,275647.26115963137,15012.736672921921,115524.96767341468,2647.4830405492453,1993.6042873959163,365.6409830240823,1.6446590298037211,5953084.198483212,15139.534192027328,471681.04597435973,29797.63438846609,7106.934689683691,1238.9603057994993,3033908.53813688,1611544.313313658,8292.799240970606,25070.637798452262,83621.56834382266,21024.59499234458,31496.465793274143,248.11977563677522,50842.67855430441,6303.603159363561,14220.94413856068,24858.59277947114,369.2666666666666,1180636.174203999,469.31653673452524,511357.6032021873,5608.856859181428,1296.6518739430653,210.55199848465813,525.9161315472425,41826.67861667473,2409325.160330314,775069.1692234455,62885.91668231042,466.9241611678008,300200.7623491888,4065592.7592673036,4143232.1614299566,2810.2707455066247,460.45014491201687,95.12284750865079,423207.3046167504,276366.16896017373,1269932.0299550658,87.95485759696552,162.7443487660301,538524.4520621876,1133.2083712760661,589.3290329963593,56723.37043637967,241947.0069764141,17840608.015310846,138415.85820521714,56138.74659545987,54644661.018991254,14348.007308407521,670.910670883571,433511.2427249667
2018-01-01,50860.29075265408,11.656221503871713,271178.4344766714,-103.2105713486701,41747.07547810744,164.0531860814649,26519770.63067534,1136144.4747069932,39140.61856484053,156.49658031795852,1254161.8688038432,26397.867815290232,2152.342985776122,1412770.3157217235,2356.7542744332245,137.61017304276197,437439.33520050766,292188.6813575056,30064.4843761263,66191.52439975497,2322.6693206648147,683.0502363444426,260.38661479004514,1.6446590298037211,5607254.288232453,7779.899680500579,562706.8819230344,24007.429455975536,5810.882384506703,1114.9630532994975,3371598.605568833,688208.9609108149,7443.677567334977,15956.681123299772,95657.34287599158,33508.45928262005,48534.19316230626,285.6266605307333,58564.16419642403,7053.55574505539,14693.343371565355,34538.67903851537,369.2666666666666,1853419.9306053559,440.1473402700966,637307.0338383848,4623.705220732337,2030.5032737768697,204.6442169592677,2810.7593236019115,43030.73406611768,2159382.6379932747,903602.2391321888,45203.05847106406,20.002366641689775,203146.26681818534,4086650.1837403206,4702554.628815023,3527.064595383986,775.2133956617959,133.17250384124725,498180.1583095257,316153.1697212759,1131745.8915571002,25.900598001796382,172.3252566636991,411348.60686108575,571.2869059760546,586.9686088733346,69683.18287851114,345070.75765248056,18448081.426925085,149597.66321489625,40664.338111724195,52125842.047955275,3989.421342614166,661.8311908122682,508115.60995429556
2019-01-01,47485.95228595816,12.43596716130633,266287.36060828035,906.7370614733535,40968.5267947115,202.70248222947157,26353198.18057892,1110839.8825478093,32730.103342386923,150.09166146678,1178739.7093819298,31503.841498932543,1597.8166047591003,2258270.410380493,2289.546423990153,199.6299607884764,351094.5891787115,289002.3354417491,28316.402824920762,60798.47088673629,5085.238919699256,1207.586756478144,280.2066336883082,2.2144459628682718,5776920.698585592,7479.747031036305,632985.5086943809,31256.381824992808,6709.553228931447,1273.473079806406,3323868.9316557758,717358.8458032312,7048.68531249899,15411.254531486917,101984.50567312255,32910.61595659262,47636.36335836253,335.8466343739981,57923.40376881841,7003.756535627122,21039.59685112281,29416.063118249866,369.2666666666666,2340909.6769364034,703.9841543985061,649249.1631117827,5549.774018075895,2003.9365560117703,328.28647564934215,2327.336807061063,42499.21005410682,2048994.529977689,891627.8034411261,42906.8180559371,451.99645698592695,145957.43288618233,4061116.606245055,4671893.61167689,3359.5140440730124,330.49245439639947,187.78813510609052,488950.8520315413,338604.1021084733,1088072.6811246453,31.807127646056482,164.9276378431071,519919.14417512435,699.1611862161155,760.3039484512593,62821.195899773265,408439.4453837969,18324337.676454466,146854.04467630966,-6653.4158725443485,47644253.68662062,7072.280033506782,1220.2173326511752,494890.68216334336
2020-01-01,43528.36245039426,13.050388179150499,261608.48776985382,1576.3773269915946,40215.489663984765,232.94895657989383,26187996.935094647,1086373.5063173904,27360.73355689147,146.30611930004613,1106462.5615941843,33244.59290908728,1236.3381814852703,3081570.377239675,2225.8495859775703,242.08053717362688,294619.5340055137,285877.74182323454,26724.167879482222,56025.589670520676,8619.856492681976,535.5986328488361,294.7273545759418,2.7180566067616097,5917985.773873627,7222.416180526835,623870.6459610616,37493.38015514381,6737.309307377149,1391.6382568438357,3277634.9267366664,744294.364208812,6700.161081983462,14907.59067989533,106186.11517715504,32330.589407529875,46764.40937261001,412.0186121873901,57294.495361319336,6954.594123328562,24688.236132497477,22836.37951461957,369.2666666666666,2848952.651957895,865.4367669690048,639310.2294437515,5549.774018075895,1977.9534067169132,403.8504189231462,1221.1058563623405,42039.78120760901,1976131.690259966,879856.5201925389,40849.525689126254,451.99645698592695,97926.08018330213,4035788.5990393166,4641465.4992061835,3205.21099731935,330.49245439639947,232.63934373950985,479988.15072116297,355521.2685684898,840745.2814539413,36.629829275681196,158.85256030749386,519919.14417512435,786.4701812667587,896.6855874220532,57820.723711248276,466175.2169504504,18201643.437855534,138811.88822708218,19879.026628953372,45796223.52537247,9713.9325540498,1710.8485436432204,482107.9216593911
2021-01-01,40791.17516706338,13.534537316204613,257132.60954203896,2512.449895323934,39487.12812109489,256.61948364789924,26024155.60662912,1062717.5800695864,23248.77376989215,144.06872491159368,1040115.3461924314,34502.30989974803,1000.7016906606375,3585752.7201324226,2165.480341223374,271.1366094520428,289264.8587265249,282813.7037247396,25273.885357063686,51801.564255398676,11811.120408768416,159.8505276327985,305.3656559912364,3.163176819116373,6035270.953801706,7001.79788266367,540320.8056810744,42859.69327048023,7384.999019035064,1479.727378850755,3232849.7221539994,769183.7301344431,6392.638243828373,14442.491839450246,108976.23185194348,31767.848664310135,45917.585453499676,449.11403496110086,56677.21974943266,6906.060365247625,26785.941282232314,23021.96760512585,369.2666666666666,3349907.4676108365,964.2362699570631,626195.1789943129,5549.774018075895,1952.5410071405627,450.0313087223153,273.33615307057096,41642.668640303214,2022846.561035099,868284.9428010557,39006.316304492124,451.99645698592695,63080.46262106544,4010664.507081076,4611268.522231844,3063.10803167006,330.49245439639947,269.47185614101744,471284.3530185473,368260.0844380691,836473.9921070668,40.56758162929668,153.863581021216,519919.14417512435,846.0823300307063,1003.9917576101479,54176.77594718374,522465.97377547855,18079989.80986932,126890.06727616768,9003.552476054523,42779364.22771603,11977.522533021804,2141.9462503426957,469752.54485248023
2022-01-01,38898.05472373155,13.916035312045786,252850.91892935624,2881.620653757501,38782.63359417967,275.1437534581873,25861663.00050706,1039845.2576066552,20294.645090886646,142.74634269288032,980555.11032262,35411.02783578928,847.0976240464435,3894509.971580604,2108.2648525758514,291.02456877180975,315912.6491687174,279809.04756292753,23952.899782128094,48063.27916106656,14814.90638508393,-317.8968289470465,313.15958425956654,3.5565998054039962,6132784.908993481,6812.6544773717,472856.71030886366,47476.8688616006,7389.905171119326,1545.3955698567397,3189467.9179382385,792182.3792360554,6121.293276372091,14013.005127827413,110829.03398680658,31221.878579680015,45095.16734234384,481.77977199573854,56071.36176361678,6858.1472225980315,27991.97086089928,24737.904023994164,369.2666666666666,3857748.2454818194,1024.6957548503474,619917.800395619,5549.774018075895,1927.6868201095888,478.2547508859317,-55.38713447659836,41299.41986018346,2062817.3174737594,856909.6831543936,37354.91230843787,451.99645698592695,42104.70195914575,3985742.6886530104,4581300.925021647,2932.240538959038,330.49245439639947,299.7192900707324,462831.9800313613,377854.75541920273,764201.3678197765,43.78276987630647,149.766528074484,519919.14417512435,886.7838439834641,1088.4211151639327,51521.35565753551,575766.8426811171,17959367.966731388,112050.10365784433,44645.62291883383,44360280.78418014,13917.156740419081,2520.734286158379,457810.2624328454
2023-01-01,37588.716106390144,14.216646652006853,248754.99103104844,3138.8290683841215,38101.22400673179,289.6406242299484,25700508.014206436,1017730.5820125481,18280.122701302815,141.96476625673898,927733.8289607952,36067.5891237538,746.9679319183374,4083590.453405639,2054.038364328336,304.63724574049013,340737.4114449442,276862.622498843,22749.683951961502,44754.8768497367,17220.876313477696,536.8641455512188,318.8696422359783,3.9043297934911463,6213860.5526764635,6650.495544445695,465498.219813129,51449.48655666426,7857.060273840574,1594.3495293440392,3147445.536784643,813433.9395240734,5881.870110907163,13616.403761795038,112059.40395017507,30692.179358675457,44296.451653883225,494.0451373281509,55476.71021427893,6810.846759387829,28685.35112208779,19932.2388146076,369.2666666666666,4362045.871263411,1061.6934036543407,620500.2162982154,5549.774018075895,1903.3785838442693,495.5035022856358,224.51732871885838,41002.72885930921,2110910.1021667332,845727.4106213318,35875.354326084576,451.99645698592695,33380.91546976501,3961021.5152552295,4551560.965180109,2811.720178456943,330.49245439639947,324.55895480386704,454623.7689084119,385080.74023387436,804717.4951555463,46.407982062191756,146.4019434800972,519919.14417512435,914.573703473455,1154.8508125844048,49586.29583472115,626870.1616628673,17839769.15753155,95392.09749639203,36989.071879919844,44992796.64289915,15579.198405851015,2853.5599399425355,446267.2628449619
2024-01-01,36683.13842859366,14.453521232472042,244836.7664637613,2949.8222664296045,37442.142909396636,300.9857009495945,25540679.63659985,996348.456195408,16969.905546570284,141.50282589117225,881206.8759699535,36541.96374293603,681.6965138715001,4199381.834626649,2002.644727794476,313.95469109897215,342290.01779415493,273973.2999971196,21653.73834783629,41826.92310158409,19210.569536616767,1324.9670448481475,323.0529963767227,4.211673667208505,6281268.955767926,6511.471297276676,514998.718409897,54867.526663582415,7849.695555401531,1630.84345604998,3106739.979472286,833071.1283293759,5670.613374883553,13250.16974504418,112876.44221792901,30178.266101096666,43520.75527470629,502.0970607445014,54893.057818158886,6764.151141104925,29083.994899247264,8263.063946660723,369.2666666666666,4868957.535447427,1084.333788689703,623662.5037985117,5549.774018075895,1879.6043059089575,506.04507347755566,779.3031125271891,40746.280606327644,2107065.1219639056,834734.8510765166,34549.75996614853,451.99645698592695,34018.0211332124,3936499.3714988604,4522046.913547193,2700.728846731584,330.49245439639947,344.9576750883135,446652.6665989123,390522.9535021611,749565.4158210815,48.55147677897237,143.6388770418627,519919.14417512435,933.5478451078379,1207.1182326765722,48176.17762011402,675605.143375385,17721184.705578983,77925.37630698436,57929.82401127906,48015082.54893103,17003.375442478195,3146.0003164668688,435110.1963141275
2025-01-01,36056.81387078873,14.640172763574716,241088.53550343722,2712.3272993889605,36804.65864021949,309.8642215490452,25382166.947202202,975674.6144058481,16157.236138172033,141.22980217721098,840382.4497863008,36884.70597195462,639.1481156561706,4270291.554316678,1953.9359516679767,320.3321867383705,321655.740762147,271139.9733937298,20655.499513964667,39235.668367550585,20684.261696039433,2085.0212686519408,326.1178429928477,4.4833219573982985,6337314.058846088,6392.28118574744,558211.2989633747,57808.40823570506,8186.892094353798,1658.048746497714,3067309.9816800794,851216.5811313764,5484.209488573368,12911.977881593773,113419.00384642226,29679.668357618062,42767.41477900638,502.6855172569226,54320.20112607427,6718.052633419437,29313.18639771244,-1313.852250572873,369.2666666666666,5374315.665346675,1098.1883727273278,625954.6210681791,5549.774018075895,1856.3522572956304,512.4875527399224,1228.4572555111815,40524.61663181036,2080631.6082883384,823928.7859418098,33362.10768887897,451.99645698592695,40718.387213451824,3912174.655000492,4492757.054097757,2598.5131242856282,330.49245439639947,361.709422493665,438911.8237920233,394621.6901824677,791079.4410516357,50.30164753681419,141.36978975101715,519919.14417512435,946.5028602597242,1248.242659087842,47148.59523959886,722188.055391325,17603606.007772774,60576.65380894529,41559.85449240805,48060118.311727606,18223.730066457523,3402.9557910504354,424326.15940710634
